id,result
0x49d24544f2cfa19b32f2da3ec86593853a1fda9865c32e85d06effbb670cdab6,true
0x0f388adeddf4f998e07cbfa830fae73926faea0d2958c4abf9ac9fd787d01d82,false
0x2c0090c822bc05bc5bb4eb153f3e1968181bb998d217ae3fa40e020aa6cb1f2a,false
0x9fa5336a5f4264d9c0d3a9f2dc15a08ea2db946b9f9d642982c2faeffb635565,true
0xb4062aa0f66bdf5f5572ab94d2bf2ea6e1e482710aaab88bb1335c9b85379075,true
0xfc8b3a07d8c17214c60a6da00ff3c09248b0428c4643bd9e03bc27245483366b,false
0x7fc555c823a53f8d2fc072a8654e6b75d53dc0a6089ae51a201ea27e61d72414,false
0x4fdbdf3838091544db2a08a09d8c823fed867166d035e5cc845701f068007e24,false
0xa5874693c678c88f9e415ae01bc97d097833217a2c1d4126adc3b978658286b1,true
0xb2ca4b7b14ec13e0f6b4f995bb2919d796f9889e1695aa644e76d5d1a5dd238b,true
0x00ac41d43c3ea8dd382cdfa9a43bb6d1b8847133f5d84ddfaf8323ee703ffed3,false
0xff53587b47c7d31edd49a78f4edf658e1dfb4fb41afc39855c937273c25f196f,true
0x6feb022a4ae168a639f0b92ca4a1bdeb789d4ae945679ed3de4308cf1aa081bd,false
0x84eb5dd3a25eb072a937724ed795783d37654d5b78aca62be0d608503d70967a,false
0x349803103b1478bea26338b811b53067733317544471a22e85bdfd7e3cc7b482,true
0x9379a6fc9d5b7acb59051dfb98d0abaf652ac6088f4af05f2aa4dc6fa737119f,true
0x02ddde5c873ffdb69a58b3bc54742a5e28485da1fd82a595cf7d64583a519797,true
0xfaabffc09eaec4cffc39654b6ed3f2ef21a4713dd16b8e87ad2884172a3cef59,true
0x2f23ee435e2859052efa92e35cd89bea7c43bc9819ee2436be5ca03fbc9be9ec,true
0x5e8c754e46796ea0c9616ffc7d1da3811c3814f355b86b32133e09b999ea6364,false
0x6a9b477a82f70e2d2bb72eab14224ee074b03c25dbe272ca09c9d4a27b77198e,false
0x1462c98b88700f5c5b94889dc16584c385ee61547ccb946c0c46d8b945a54b3e,true
0x04ab49d894d38a1d98b9730012b54602614296bf7f7ad42f6157bec8365343d1,false
0x5cf8acec9c6f2e4f22df7aa8487852d79383f1b9504378ef62ef627578b36e13,true
0xa368b5ed59690c4e6b98c47d64626beee20d91b4c12839e3addb659057226812,true
0x03dacb09ec2b916ca23bee9b112f35cfd152e00b91e5f3f57d79ea4cf788ab91,true
0x7f187d51e9b87f8f2a246d926268694ce6134d06ffea645312aa5276dea379bf,true
0xcca089d63c310286a371b7cf594d40f26d19e1b945dbbe37b4fb314168dc0aa1,false
0x9a30104258ff8cb2ff98f0e64c4f8f21403d970b640a2da1cbb9782ede4c935c,false
0x2b41684ffd07e221085d1449192afbf3ce6cfe2beef3d598811180720f6444c8,false
0x226b489e0ce83e74efb4432736d71db14da1f7f282b3265e8c481dfb5e893ca3,false
0x88e1459fada3af1a2c13ab281fdd89e73e444e08fdf935676e2ad5e8e8140ca7,false
0xddbe02d0b8bd24c069b9adee19203e14c1836b770e42bdea300d46655f9feb8a,true
0x4fff147e4f5e2fbb055dc16c0d231a8104491086a56054665082597d4fdfb930,true
0xcf60e965f0c987bd22391d987ce63e35c4cf5757c05805f129626f3a024ab077,true
0x82502e61eb4ae8bdeac799290140dfb61a34e499e83451b9b9febf176bda97bd,true
0x4d468e2770e665e8b6b6c8d9e43d30531efc342812d84ef4ec3e59557fc580ac,false
0xc2ad1744efe5a6426b87348cb2f71c40ff2e219033f1865998fc84a1e806aaed,true
0xcf373715c94e31fc1ce5e6498b3a0fb6793e644bcc27b707d31aa67bdff61a81,true
0x4a0b3c060d78f05f0ca66d3a5c639cc9ee417d7b718506a7ffe34e398e76e8f3,true
0x1c75b99fb04c275d6e9928e1c7a198b1dc8f98ed7e0ca8444efd353f294b888d,true
0xae539189e932f2624c3779aa037f43bc4af9707325d3daad1a4d578690675351,true
0x330ad0f9f8a4b33cf66a017ba95b0000b3ca9b1ed533cbbc7a2b243f817b6f18,false
0x150be8123628afaffc49e3c8e26d7fd2f0495d56deee57ddfb6499caa0d78017,false
0x2d7b02b8f1ab7fa7f3a52c170d7e7e246e79008252b21aab56ea0cff2b48688d,true
0x98cf595636c7fdeda788bbeeaa6fe5ea13784baf965e316e1c240eb0803c45b1,true
0xc222b504464495b1ed740ff6d4bbc0040b7d175fb08af881d1f864403c937012,false
0x8056f934eaa152fdd06149afbe615c4a71155bc86ce93ee378e2b5a3d4a2edf8,false
0xb01a4926436af76db34c412d96d7fa26855fd21391f03fa20b5c5fef695aefed,true
0x8dab50219bee7410c3bc0da13621cd118976add7202a46011821a72bdd2a6ac9,false
0xa8f903de342408bd6f89b985bd6d27159a44225a838c98cfe3be90bae0d3df8f,true
0x7ad1fb387b9b07ced0ee7e6b4283d4b03f642c21ab0129a5fc03c420778f443d,false
0x394e598fa0a2a118606d0fa2637dcd2af0d46b22a3124b4c6ac5a8680192d6f0,true
0xa7ce90b16bff7ad75a4e84ffd457fa6123780a0e601421d1f372a0e96312500c,false
0xbb33c7075d1a16064bfac331d759307c30a5a1d3af14069f378bdf4d13f69827,true
0xafa0af96d74a455ab4de4a3159a45733b1aa188dd4ee2747a672bbc4ebf1530b,true
0x062c798df44d41bb5ebf845ccd8eac454cd1bf892a3b6953c81ebac570f4b117,false
0x34ad405f1dd46456bbdd9042fd22012aedef4206c34bdc6849683f9c878a0ca4,false
0x5ea20e50927398f4eec29e347f4ce8424f47230cd9ec10d1a1239254056fd8ee,true
0x6683175cacd362e18f19320132ea886575fc6a857af215c212d0a7f496abaecd,true
0xcca4755eac25b7ac5da98e67f1aabf555c7c89c8306e386ddf9a09f3dfed87ed,true
0xee12c18b9834e72bda462682c494a0994a0877be7ae7ac445fd819417886ff7b,true
0x2d949e1f66eacd41a2fb0af91b311a8215d83b3d2d3546ccf3c3c68bd3f4be1f,false
0x0bda2bfe867c3fdf0f9c87b3042027887207c1a33bd2aa14ba70129517d8d4ae,true
0x6ff1db19e1c7a5e36ca7cbf8aabe3502ad12eb19581a88df747e07b54d3cedff,false
0x656cf8859f642cd58dff3163252252f67e35683459289c71e413cf7e49b31590,true
0x98a390e961dd8852cb361509a8a037aff35641c18c66547696c8cda6ed88de92,true
0x17dccfa5672213b8c64d7ee05c25062d832e91212889fb0259ff64a91e263018,false
0xa646610bcf2032ce3471112dd82a14700f3616bcdad5740321ad0654476cc1ea,false
0x3db870e4123316a735e101379061a18bc6d79fccb04726bf2c15bf69bf2c4363,false
0x4ec5582ef3e19a71986c85eab9b125279d4fb5d9c2704ac4be583a0913bf7c71,false
0x1e15c6dc943296d02bcda6154cf7fe3a353729a961ab43c37b64eadca21861fa,true
0x253670dacf22bf7d5d4b3a2f047ff85b9157f4313cb1b60aaad3056486f948a2,false
0x3afeb0916992a3ce2dd17c2fbccb102dd0d4a4e78d78ad6c99a7bbc9c8f62764,true
0x8456e1a08172949ff8679fc2aeba969b4a42b5938803c1dbbaf3109f3a913cbf,true
0xdc30925d5a4621b26c422634f97a99fc86a4831c508488beebbc9c320fb99e57,false
0xc7ec3f44f1a487ab86b09ed8f396cc3ac6ac9f76934dac7a74864951d43fceeb,true
0x60af10b6ed42ddaf841fd1ff85d8de07d7e29ddec64e7f986dcb11e368a107b1,false
0x3f2306b9310608c5491f371e1a2bdd96899425a17806c337f9605a55870b24ea,true
0xbb98a4a35d0e5ca45e67b92361724c286260ed6799a41f297384d32a31b1f5e9,true
0xdf9b24e3af3e1667a026f2cd99bafd653a6ef4845be8568913a6c68f92e8c047,false
0x25c506ef452386b6398f5a593af7101c62ad7e13ab3d8263586cbc616ef0affa,true
0x9e9c3510b72e89ebddcff981a2352fa87e3faef5a6e0f0a852e1fa5262e207aa,false
0x66d8500f6bfcb1ce5a79c487c3455a2069aeb1ed4c28d24f0afa7edcaa02d8d0,false
0x84102d96ec15bf4694fc77372adf457a06ecc90562c77fdb45f50c26f1ff7f58,false
0xd2aaefb34e0d72533b5fd16ee316572b9adce8b3db4a4724bea98e9437a4862b,false
0x1bbbc8637f1c3144dcc165300850b2be2280cfb4f7c7fde02bcec8078077c2ff,false
0xd35d432f3dd26d08322f4bcf66b58e0ef96490fe2fc5887aaa371f24814ac121,true
0xe45b529e317d865d7e2dede7e1c2e81d7e3176fb03ff2e7ab4b3e5be30b9c780,false
0x1d12d62e7df787de9f9128dbe6a705e266bc498eeb492a6403873298549d905b,false
0x0ad5fc2320ed180c3a6b97b486a1e2bd621483ba221e854c5dcaa2a1f13ac0ba,false
0xd3bd36aa01e76155c2709e03352097ad47f8aebd0c3250b65b03fd764ffd85be,true
0xbe8ac970e06a68fab514aa0650941c4bfcba91078c5d8e50ea127a71fa44eaa8,true
0x3bd9ef526d62e23b0277de24b0e579fab60d16d4505382a8b0314cc75c16d61c,true
0x062c43d7bbdddf5be4b6e1021e1b4d6750a05da18d001fa47429ccf99295f24a,true
0x2ab64ce07d849fc1418a6346bfebabbf909640a479802f82cd645389086c188e,false
0x4345d58ac8e91d36bab67575843e1e14430b0ff53b207a6f402619c6bef2e7b7,false
0x026f5c87e26d4427633f478c23c36a717610262ecb0baff59ce5a451cb9ad335,false
